"type","price","freshness","image","respID","qID","altID","obsID"
"Pink Lady",3.5,"Excellent","pinkLady.jpg",310,2,2,929
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",310,2,3,929
"Honeycrisp",4,"Poor","honeycrisp.jpg",310,3,1,930
"Red Delicious",1.5,"Poor","redDelicious.jpg",310,3,2,930
"Red Delicious",1,"Excellent","redDelicious.jpg",310,3,3,930
"Honeycrisp",1,"Excellent","honeycrisp.jpg",311,1,1,931
"Honeycrisp",4,"Average","honeycrisp.jpg",311,1,2,931
"Fuji",2.5,"Average","fuji.jpg",311,1,3,931
"Pink Lady",2.5,"Excellent","pinkLady.jpg",311,2,1,932
"Red Delicious",1,"Poor","redDelicious.jpg",311,2,2,932
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",311,2,3,932
"Gala",3.5,"Average","gala.jpg",311,3,1,933
"Fuji",4,"Excellent","fuji.jpg",311,3,2,933
"Fuji",1,"Poor","fuji.jpg",311,3,3,933
"Pink Lady",2.5,"Excellent","pinkLady.jpg",312,1,1,934
"Red Delicious",2.5,"Poor","redDelicious.jpg",312,1,2,934
"Honeycrisp",1,"Poor","honeycrisp.jpg",312,1,3,934
"Red Delicious",1.5,"Average","redDelicious.jpg",312,2,1,935
"Red Delicious",1.5,"Poor","redDelicious.jpg",312,2,2,935
"Pink Lady",3,"Poor","pinkLady.jpg",312,2,3,935
"Red Delicious",1,"Excellent","redDelicious.jpg",312,3,1,936
"Red Delicious",2.5,"Poor","redDelicious.jpg",312,3,2,936
"Pink Lady",4,"Poor","pinkLady.jpg",312,3,3,936
"Pink Lady",3,"Average","pinkLady.jpg",313,1,1,937
"Gala",3,"Poor","gala.jpg",313,1,2,937
"Honeycrisp",4,"Average","honeycrisp.jpg",313,1,3,937
"Pink Lady",2.5,"Average","pinkLady.jpg",313,2,1,938
"Red Delicious",3.5,"Average","redDelicious.jpg",313,2,2,938
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",313,2,3,938
"Honeycrisp",3.5,"Average","honeycrisp.jpg",313,3,1,939
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",313,3,2,939
"Red Delicious",2.5,"Average","redDelicious.jpg",313,3,3,939
"Honeycrisp",4,"Average","honeycrisp.jpg",314,1,1,940
"Honeycrisp",2,"Poor","honeycrisp.jpg",314,1,2,940
"Fuji",2,"Poor","fuji.jpg",314,1,3,940
"Red Delicious",4,"Average","redDelicious.jpg",314,2,1,941
"Fuji",3,"Average","fuji.jpg",314,2,2,941
"Red Delicious",1,"Poor","redDelicious.jpg",314,2,3,941
"Gala",3,"Poor","gala.jpg",314,3,1,942
"Honeycrisp",2,"Excellent","honeycrisp.jpg",314,3,2,942
"Fuji",1,"Poor","fuji.jpg",314,3,3,942
"Fuji",3,"Excellent","fuji.jpg",315,1,1,943
"Red Delicious",4,"Poor","redDelicious.jpg",315,1,2,943
"Gala",3,"Poor","gala.jpg",315,1,3,943
"Red Delicious",3.5,"Average","redDelicious.jpg",315,2,1,944
"Honeycrisp",1,"Excellent","honeycrisp.jpg",315,2,2,944
"Fuji",4,"Excellent","fuji.jpg",315,2,3,944
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",315,3,1,945
"Honeycrisp",4,"Excellent","honeycrisp.jpg",315,3,2,945
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",315,3,3,945
"Pink Lady",1.5,"Poor","pinkLady.jpg",316,1,1,946
"Gala",4,"Average","gala.jpg",316,1,2,946
"Gala",3.5,"Poor","gala.jpg",316,1,3,946
"Honeycrisp",1,"Poor","honeycrisp.jpg",316,2,1,947
"Honeycrisp",4,"Poor","honeycrisp.jpg",316,2,2,947
"Fuji",4,"Excellent","fuji.jpg",316,2,3,947
"Fuji",3.5,"Poor","fuji.jpg",316,3,1,948
"Red Delicious",2,"Excellent","redDelicious.jpg",316,3,2,948
"Fuji",2.5,"Average","fuji.jpg",316,3,3,948
"Pink Lady",2.5,"Excellent","pinkLady.jpg",317,1,1,949
"Gala",2.5,"Excellent","gala.jpg",317,1,2,949
"Pink Lady",1.5,"Excellent","pinkLady.jpg",317,1,3,949
"Pink Lady",1.5,"Average","pinkLady.jpg",317,2,1,950
"Pink Lady",2,"Poor","pinkLady.jpg",317,2,2,950
"Fuji",2.5,"Excellent","fuji.jpg",317,2,3,950
"Pink Lady",3.5,"Poor","pinkLady.jpg",317,3,1,951
"Pink Lady",4,"Poor","pinkLady.jpg",317,3,2,951
"Honeycrisp",2,"Average","honeycrisp.jpg",317,3,3,951
"Pink Lady",1.5,"Excellent","pinkLady.jpg",318,1,1,952
"Honeycrisp",2.5,"Average","honeycrisp.jpg",318,1,2,952
"Pink Lady",3.5,"Average","pinkLady.jpg",318,1,3,952
"Honeycrisp",3.5,"Average","honeycrisp.jpg",318,2,1,953
"Pink Lady",4,"Poor","pinkLady.jpg",318,2,2,953
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",318,2,3,953
"Fuji",2.5,"Excellent","fuji.jpg",318,3,1,954
"Gala",2,"Excellent","gala.jpg",318,3,2,954
"Red Delicious",3.5,"Excellent","redDelicious.jpg",318,3,3,954
"Honeycrisp",4,"Average","honeycrisp.jpg",319,1,1,955
"Honeycrisp",1,"Poor","honeycrisp.jpg",319,1,2,955
"Red Delicious",2.5,"Poor","redDelicious.jpg",319,1,3,955
"Red Delicious",3,"Excellent","redDelicious.jpg",319,2,1,956
"Gala",2,"Average","gala.jpg",319,2,2,956
"Honeycrisp",2,"Excellent","honeycrisp.jpg",319,2,3,956
"Red Delicious",3,"Poor","redDelicious.jpg",319,3,1,957
"Pink Lady",2.5,"Excellent","pinkLady.jpg",319,3,2,957
"Gala",4,"Poor","gala.jpg",319,3,3,957
"Fuji",4,"Poor","fuji.jpg",320,1,1,958
"Fuji",2.5,"Poor","fuji.jpg",320,1,2,958
"Red Delicious",3,"Excellent","redDelicious.jpg",320,1,3,958
"Red Delicious",3.5,"Poor","redDelicious.jpg",320,2,1,959
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",320,2,2,959
"Pink Lady",3.5,"Excellent","pinkLady.jpg",320,2,3,959
"Red Delicious",2,"Average","redDelicious.jpg",320,3,1,960
"Red Delicious",2.5,"Excellent","redDelicious.jpg",320,3,2,960
"Gala",2,"Poor","gala.jpg",320,3,3,960
"Pink Lady",1.5,"Excellent","pinkLady.jpg",321,1,1,961
"Honeycrisp",1,"Poor","honeycrisp.jpg",321,1,2,961
"Honeycrisp",1,"Poor","honeycrisp.jpg",321,1,3,961
"Fuji",1.5,"Average","fuji.jpg",321,2,1,962
"Fuji",1.5,"Poor","fuji.jpg",321,2,2,962
"Pink Lady",3,"Excellent","pinkLady.jpg",321,2,3,962
"Gala",3.5,"Average","gala.jpg",321,3,1,963
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",321,3,2,963
"Pink Lady",4,"Excellent","pinkLady.jpg",321,3,3,963
"Fuji",3,"Excellent","fuji.jpg",322,1,1,964
"Red Delicious",1,"Excellent","redDelicious.jpg",322,1,2,964
"Honeycrisp",1,"Average","honeycrisp.jpg",322,1,3,964
"Honeycrisp",3.5,"Average","honeycrisp.jpg",322,2,1,965
"Honeycrisp",2,"Poor","honeycrisp.jpg",322,2,2,965
"Red Delicious",2.5,"Excellent","redDelicious.jpg",322,2,3,965
"Fuji",4,"Average","fuji.jpg",322,3,1,966
"Red Delicious",3,"Poor","redDelicious.jpg",322,3,2,966
"Fuji",1,"Excellent","fuji.jpg",322,3,3,966
"Fuji",3,"Excellent","fuji.jpg",323,1,1,967
"Pink Lady",4,"Poor","pinkLady.jpg",323,1,2,967
"Red Delicious",3,"Average","redDelicious.jpg",323,1,3,967
"Gala",3.5,"Excellent","gala.jpg",323,2,1,968
"Fuji",2,"Poor","fuji.jpg",323,2,2,968
"Fuji",3,"Excellent","fuji.jpg",323,2,3,968
"Fuji",1.5,"Average","fuji.jpg",323,3,1,969
"Red Delicious",2.5,"Average","redDelicious.jpg",323,3,2,969
"Gala",2,"Excellent","gala.jpg",323,3,3,969
"Red Delicious",1.5,"Poor","redDelicious.jpg",324,1,1,970
"Honeycrisp",2,"Excellent","honeycrisp.jpg",324,1,2,970
"Gala",1,"Poor","gala.jpg",324,1,3,970
"Fuji",3.5,"Excellent","fuji.jpg",324,2,1,971
"Fuji",1,"Excellent","fuji.jpg",324,2,2,971
"Pink Lady",2,"Poor","pinkLady.jpg",324,2,3,971
"Fuji",1.5,"Average","fuji.jpg",324,3,1,972
"Fuji",1.5,"Poor","fuji.jpg",324,3,2,972
"Pink Lady",3.5,"Average","pinkLady.jpg",324,3,3,972
"Honeycrisp",2,"Poor","honeycrisp.jpg",325,1,1,973
"Honeycrisp",2,"Excellent","honeycrisp.jpg",325,1,2,973
"Pink Lady",1,"Average","pinkLady.jpg",325,1,3,973
"Gala",2,"Average","gala.jpg",325,2,1,974
"Honeycrisp",2,"Excellent","honeycrisp.jpg",325,2,2,974
"Gala",1.5,"Average","gala.jpg",325,2,3,974
"Gala",4,"Poor","gala.jpg",325,3,1,975
"Red Delicious",1,"Average","redDelicious.jpg",325,3,2,975
"Fuji",4,"Average","fuji.jpg",325,3,3,975
"Red Delicious",1,"Excellent","redDelicious.jpg",326,1,1,976
"Pink Lady",4,"Average","pinkLady.jpg",326,1,2,976
"Fuji",1,"Poor","fuji.jpg",326,1,3,976
"Pink Lady",2,"Poor","pinkLady.jpg",326,2,1,977
"Honeycrisp",3,"Poor","honeycrisp.jpg",326,2,2,977
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",326,2,3,977
"Fuji",2.5,"Poor","fuji.jpg",326,3,1,978
"Honeycrisp",4,"Excellent","honeycrisp.jpg",326,3,2,978
"Pink Lady",2.5,"Excellent","pinkLady.jpg",326,3,3,978
"Red Delicious",3,"Excellent","redDelicious.jpg",327,1,1,979
"Gala",3.5,"Average","gala.jpg",327,1,2,979
"Red Delicious",1.5,"Poor","redDelicious.jpg",327,1,3,979
"Pink Lady",1.5,"Average","pinkLady.jpg",327,2,1,980
"Honeycrisp",4,"Average","honeycrisp.jpg",327,2,2,980
"Gala",3.5,"Excellent","gala.jpg",327,2,3,980
"Pink Lady",2,"Poor","pinkLady.jpg",327,3,1,981
"Gala",3,"Average","gala.jpg",327,3,2,981
"Red Delicious",2.5,"Excellent","redDelicious.jpg",327,3,3,981
"Pink Lady",1.5,"Poor","pinkLady.jpg",328,1,1,982
"Honeycrisp",3.5,"Average","honeycrisp.jpg",328,1,2,982
"Gala",2.5,"Excellent","gala.jpg",328,1,3,982
"Gala",2,"Excellent","gala.jpg",328,2,1,983
"Red Delicious",2,"Poor","redDelicious.jpg",328,2,2,983
"Honeycrisp",2,"Excellent","honeycrisp.jpg",328,2,3,983
"Red Delicious",3.5,"Poor","redDelicious.jpg",328,3,1,984
"Fuji",3,"Poor","fuji.jpg",328,3,2,984
"Pink Lady",2,"Average","pinkLady.jpg",328,3,3,984
"Gala",1,"Excellent","gala.jpg",329,1,1,985
"Red Delicious",3,"Poor","redDelicious.jpg",329,1,2,985
"Red Delicious",1,"Excellent","redDelicious.jpg",329,1,3,985
"Honeycrisp",3,"Excellent","honeycrisp.jpg",329,2,1,986
"Fuji",3,"Poor","fuji.jpg",329,2,2,986
"Fuji",1.5,"Excellent","fuji.jpg",329,2,3,986
"Red Delicious",3,"Excellent","redDelicious.jpg",329,3,1,987
"Fuji",3.5,"Excellent","fuji.jpg",329,3,2,987
"Fuji",4,"Excellent","fuji.jpg",329,3,3,987
"Gala",4,"Average","gala.jpg",330,1,1,988
"Fuji",3.5,"Excellent","fuji.jpg",330,1,2,988
"Fuji",1.5,"Poor","fuji.jpg",330,1,3,988
"Gala",1,"Poor","gala.jpg",330,2,1,989
"Red Delicious",2.5,"Excellent","redDelicious.jpg",330,2,2,989
"Gala",3,"Average","gala.jpg",330,2,3,989
"Honeycrisp",2.5,"Average","honeycrisp.jpg",330,3,1,990
"Gala",1.5,"Excellent","gala.jpg",330,3,2,990
"Fuji",2,"Excellent","fuji.jpg",330,3,3,990
"Pink Lady",2.5,"Average","pinkLady.jpg",331,1,1,991
"Red Delicious",1,"Poor","redDelicious.jpg",331,1,2,991
"Red Delicious",3.5,"Poor","redDelicious.jpg",331,1,3,991
"Honeycrisp",4,"Poor","honeycrisp.jpg",331,2,1,992
"Pink Lady",1,"Excellent","pinkLady.jpg",331,2,2,992
"Gala",2,"Average","gala.jpg",331,2,3,992
"Fuji",3,"Excellent","fuji.jpg",331,3,1,993
"Pink Lady",2.5,"Poor","pinkLady.jpg",331,3,2,993
"Red Delicious",2,"Average","redDelicious.jpg",331,3,3,993
"Pink Lady",1.5,"Excellent","pinkLady.jpg",332,1,1,994
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",332,1,2,994
"Red Delicious",2,"Average","redDelicious.jpg",332,1,3,994
"Gala",4,"Poor","gala.jpg",332,2,1,995
"Red Delicious",2.5,"Poor","redDelicious.jpg",332,2,2,995
"Gala",1.5,"Average","gala.jpg",332,2,3,995
"Red Delicious",3.5,"Excellent","redDelicious.jpg",332,3,1,996
"Red Delicious",2,"Poor","redDelicious.jpg",332,3,2,996
"Gala",1.5,"Average","gala.jpg",332,3,3,996
"Red Delicious",4,"Poor","redDelicious.jpg",333,1,1,997
"Gala",3,"Poor","gala.jpg",333,1,2,997
"Honeycrisp",3,"Excellent","honeycrisp.jpg",333,1,3,997
"Pink Lady",1.5,"Excellent","pinkLady.jpg",333,2,1,998
"Gala",1,"Poor","gala.jpg",333,2,2,998
"Gala",1,"Poor","gala.jpg",333,2,3,998
"Red Delicious",3.5,"Average","redDelicious.jpg",333,3,1,999
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",333,3,2,999
"Honeycrisp",2,"Poor","honeycrisp.jpg",333,3,3,999
"Gala",1,"Excellent","gala.jpg",334,1,1,1000
"Honeycrisp",4,"Excellent","honeycrisp.jpg",334,1,2,1000
"Honeycrisp",3,"Poor","honeycrisp.jpg",334,1,3,1000
"Fuji",1.5,"Average","fuji.jpg",334,2,1,1001
"Pink Lady",1.5,"Average","pinkLady.jpg",334,2,2,1001
"Pink Lady",1,"Poor","pinkLady.jpg",334,2,3,1001
"Pink Lady",3,"Excellent","pinkLady.jpg",334,3,1,1002
"Gala",2,"Excellent","gala.jpg",334,3,2,1002
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",334,3,3,1002
"Fuji",1,"Excellent","fuji.jpg",335,1,1,1003
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",335,1,2,1003
"Gala",3,"Poor","gala.jpg",335,1,3,1003
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",335,2,1,1004
"Honeycrisp",3,"Poor","honeycrisp.jpg",335,2,2,1004
"Pink Lady",3.5,"Average","pinkLady.jpg",335,2,3,1004
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",335,3,1,1005
"Gala",2,"Average","gala.jpg",335,3,2,1005
"Fuji",1,"Average","fuji.jpg",335,3,3,1005
"Honeycrisp",2,"Poor","honeycrisp.jpg",336,1,1,1006
"Honeycrisp",3,"Poor","honeycrisp.jpg",336,1,2,1006
"Gala",2.5,"Poor","gala.jpg",336,1,3,1006
"Honeycrisp",1,"Excellent","honeycrisp.jpg",336,2,1,1007
"Fuji",3.5,"Excellent","fuji.jpg",336,2,2,1007
"Pink Lady",1,"Average","pinkLady.jpg",336,2,3,1007
"Honeycrisp",2.5,"Average","honeycrisp.jpg",336,3,1,1008
"Red Delicious",3,"Excellent","redDelicious.jpg",336,3,2,1008
"Gala",3.5,"Average","gala.jpg",336,3,3,1008
"Honeycrisp",3,"Poor","honeycrisp.jpg",337,1,1,1009
"Fuji",2.5,"Poor","fuji.jpg",337,1,2,1009
"Pink Lady",3,"Average","pinkLady.jpg",337,1,3,1009
"Pink Lady",3,"Excellent","pinkLady.jpg",337,2,1,1010
"Gala",1,"Poor","gala.jpg",337,2,2,1010
"Gala",3,"Poor","gala.jpg",337,2,3,1010
"Pink Lady",3,"Average","pinkLady.jpg",337,3,1,1011
"Pink Lady",4,"Excellent","pinkLady.jpg",337,3,2,1011
"Red Delicious",2,"Average","redDelicious.jpg",337,3,3,1011
"Gala",1.5,"Excellent","gala.jpg",338,1,1,1012
"Honeycrisp",3,"Average","honeycrisp.jpg",338,1,2,1012
"Pink Lady",4,"Average","pinkLady.jpg",338,1,3,1012
"Gala",1,"Poor","gala.jpg",338,2,1,1013
"Pink Lady",1,"Average","pinkLady.jpg",338,2,2,1013
"Pink Lady",4,"Poor","pinkLady.jpg",338,2,3,1013
"Red Delicious",3.5,"Excellent","redDelicious.jpg",338,3,1,1014
"Honeycrisp",4,"Excellent","honeycrisp.jpg",338,3,2,1014
"Red Delicious",1,"Poor","redDelicious.jpg",338,3,3,1014
"Red Delicious",3.5,"Average","redDelicious.jpg",339,1,1,1015
"Pink Lady",3.5,"Poor","pinkLady.jpg",339,1,2,1015
"Red Delicious",3.5,"Average","redDelicious.jpg",339,1,3,1015
"Fuji",1.5,"Excellent","fuji.jpg",339,2,1,1016
"Honeycrisp",1,"Poor","honeycrisp.jpg",339,2,2,1016
"Honeycrisp",2.5,"Average","honeycrisp.jpg",339,2,3,1016
"Gala",2,"Poor","gala.jpg",339,3,1,1017
"Gala",3,"Poor","gala.jpg",339,3,2,1017
"Pink Lady",3,"Excellent","pinkLady.jpg",339,3,3,1017
"Gala",1,"Average","gala.jpg",340,1,1,1018
"Honeycrisp",2.5,"Poor","honeycrisp.jpg",340,1,2,1018
"Gala",1.5,"Poor","gala.jpg",340,1,3,1018
"Red Delicious",1,"Excellent","redDelicious.jpg",340,2,1,1019
"Pink Lady",4,"Poor","pinkLady.jpg",340,2,2,1019
"Fuji",3.5,"Excellent","fuji.jpg",340,2,3,1019
"Honeycrisp",4,"Excellent","honeycrisp.jpg",340,3,1,1020
"Gala",2.5,"Average","gala.jpg",340,3,2,1020
"Gala",3.5,"Excellent","gala.jpg",340,3,3,1020
"Gala",3,"Average","gala.jpg",341,1,1,1021
"Pink Lady",2,"Poor","pinkLady.jpg",341,1,2,1021
"Honeycrisp",1,"Excellent","honeycrisp.jpg",341,1,3,1021
"Honeycrisp",2,"Average","honeycrisp.jpg",341,2,1,1022
"Fuji",1,"Average","fuji.jpg",341,2,2,1022
"Gala",4,"Excellent","gala.jpg",341,2,3,1022
"Red Delicious",1,"Excellent","redDelicious.jpg",341,3,1,1023
"Pink Lady",1.5,"Poor","pinkLady.jpg",341,3,2,1023
"Red Delicious",1.5,"Poor","redDelicious.jpg",341,3,3,1023
"Red Delicious",2.5,"Excellent","redDelicious.jpg",342,1,1,1024
"Red Delicious",4,"Average","redDelicious.jpg",342,1,2,1024
"Gala",3,"Excellent","gala.jpg",342,1,3,1024
"Gala",2,"Poor","gala.jpg",342,2,1,1025
"Fuji",3,"Excellent","fuji.jpg",342,2,2,1025
"Gala",4,"Excellent","gala.jpg",342,2,3,1025
"Gala",3,"Average","gala.jpg",342,3,1,1026
"Red Delicious",1.5,"Average","redDelicious.jpg",342,3,2,1026
"Gala",1,"Excellent","gala.jpg",342,3,3,1026
"Red Delicious",3,"Excellent","redDelicious.jpg",343,1,1,1027
"Gala",1,"Excellent","gala.jpg",343,1,2,1027
"Fuji",2,"Poor","fuji.jpg",343,1,3,1027
"Red Delicious",1.5,"Average","redDelicious.jpg",343,2,1,1028
"Gala",3,"Average","gala.jpg",343,2,2,1028
"Honeycrisp",1.5,"Average","honeycrisp.jpg",343,2,3,1028
"Pink Lady",1.5,"Poor","pinkLady.jpg",343,3,1,1029
"Pink Lady",3.5,"Excellent","pinkLady.jpg",343,3,2,1029
"Gala",1,"Average","gala.jpg",343,3,3,1029
"Gala",3.5,"Excellent","gala.jpg",344,1,1,1030
"Red Delicious",4,"Average","redDelicious.jpg",344,1,2,1030
"Red Delicious",4,"Excellent","redDelicious.jpg",344,1,3,1030
"Fuji",1,"Excellent","fuji.jpg",344,2,1,1031
"Red Delicious",3.5,"Poor","redDelicious.jpg",344,2,2,1031
"Pink Lady",1.5,"Average","pinkLady.jpg",344,2,3,1031
"Pink Lady",3,"Excellent","pinkLady.jpg",344,3,1,1032
"Fuji",2.5,"Average","fuji.jpg",344,3,2,1032
"Pink Lady",1,"Excellent","pinkLady.jpg",344,3,3,1032
"Honeycrisp",1,"Excellent","honeycrisp.jpg",345,1,1,1033
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",345,1,2,1033
"Gala",2.5,"Excellent","gala.jpg",345,1,3,1033
"Honeycrisp",1.5,"Average","honeycrisp.jpg",345,2,1,1034
"Red Delicious",2,"Average","redDelicious.jpg",345,2,2,1034
"Honeycrisp",1,"Poor","honeycrisp.jpg",345,2,3,1034
"Gala",3.5,"Poor","gala.jpg",345,3,1,1035
"Red Delicious",1.5,"Poor","redDelicious.jpg",345,3,2,1035
"Pink Lady",2,"Excellent","pinkLady.jpg",345,3,3,1035
"Red Delicious",2.5,"Excellent","redDelicious.jpg",346,1,1,1036
"Red Delicious",3,"Excellent","redDelicious.jpg",346,1,2,1036
"Honeycrisp",4,"Average","honeycrisp.jpg",346,1,3,1036
"Pink Lady",4,"Poor","pinkLady.jpg",346,2,1,1037
"Red Delicious",3.5,"Poor","redDelicious.jpg",346,2,2,1037
"Gala",1.5,"Excellent","gala.jpg",346,2,3,1037
"Fuji",2.5,"Poor","fuji.jpg",346,3,1,1038
"Red Delicious",4,"Poor","redDelicious.jpg",346,3,2,1038
"Fuji",4,"Excellent","fuji.jpg",346,3,3,1038
"Honeycrisp",3.5,"Excellent","honeycrisp.jpg",347,1,1,1039
"Fuji",3.5,"Excellent","fuji.jpg",347,1,2,1039
"Honeycrisp",4,"Poor","honeycrisp.jpg",347,1,3,1039
"Red Delicious",3.5,"Poor","redDelicious.jpg",347,2,1,1040
"Red Delicious",2.5,"Average","redDelicious.jpg",347,2,2,1040
"Red Delicious",4,"Poor","redDelicious.jpg",347,2,3,1040
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",347,3,1,1041
"Honeycrisp",3.5,"Poor","honeycrisp.jpg",347,3,2,1041
"Fuji",1.5,"Excellent","fuji.jpg",347,3,3,1041
"Fuji",3.5,"Average","fuji.jpg",348,1,1,1042
"Pink Lady",3,"Excellent","pinkLady.jpg",348,1,2,1042
"Red Delicious",3.5,"Average","redDelicious.jpg",348,1,3,1042
"Red Delicious",2.5,"Excellent","redDelicious.jpg",348,2,1,1043
"Honeycrisp",3,"Poor","honeycrisp.jpg",348,2,2,1043
"Red Delicious",2,"Average","redDelicious.jpg",348,2,3,1043
"Fuji",2.5,"Average","fuji.jpg",348,3,1,1044
"Red Delicious",2.5,"Poor","redDelicious.jpg",348,3,2,1044
"Red Delicious",1,"Average","redDelicious.jpg",348,3,3,1044
"Fuji",1,"Excellent","fuji.jpg",349,1,1,1045
"Red Delicious",2.5,"Average","redDelicious.jpg",349,1,2,1045
"Gala",3.5,"Average","gala.jpg",349,1,3,1045
"Red Delicious",4,"Excellent","redDelicious.jpg",349,2,1,1046
"Fuji",4,"Poor","fuji.jpg",349,2,2,1046
"Pink Lady",1,"Excellent","pinkLady.jpg",349,2,3,1046
"Pink Lady",4,"Poor","pinkLady.jpg",349,3,1,1047
"Red Delicious",4,"Average","redDelicious.jpg",349,3,2,1047
"Gala",2,"Poor","gala.jpg",349,3,3,1047
"Gala",1.5,"Poor","gala.jpg",350,1,1,1048
"Pink Lady",2,"Poor","pinkLady.jpg",350,1,2,1048
"Honeycrisp",1,"Poor","honeycrisp.jpg",350,1,3,1048
"Red Delicious",2,"Poor","redDelicious.jpg",350,2,1,1049
"Red Delicious",2.5,"Excellent","redDelicious.jpg",350,2,2,1049
"Fuji",4,"Poor","fuji.jpg",350,2,3,1049
"Honeycrisp",1.5,"Average","honeycrisp.jpg",350,3,1,1050
"Gala",3.5,"Average","gala.jpg",350,3,2,1050
"Honeycrisp",1.5,"Poor","honeycrisp.jpg",350,3,3,1050
"Pink Lady",2.5,"Excellent","pinkLady.jpg",351,1,1,1051
"Red Delicious",4,"Poor","redDelicious.jpg",351,1,2,1051
"Pink Lady",2,"Excellent","pinkLady.jpg",351,1,3,1051
"Red Delicious",1.5,"Poor","redDelicious.jpg",351,2,1,1052
"Gala",2,"Average","gala.jpg",351,2,2,1052
"Honeycrisp",2,"Excellent","honeycrisp.jpg",351,2,3,1052
"Fuji",4,"Excellent","fuji.jpg",351,3,1,1053
"Pink Lady",2,"Average","pinkLady.jpg",351,3,2,1053
"Red Delicious",4,"Average","redDelicious.jpg",351,3,3,1053
"Pink Lady",2,"Poor","pinkLady.jpg",352,1,1,1054
"Fuji",1.5,"Average","fuji.jpg",352,1,2,1054
"Gala",4,"Excellent","gala.jpg",352,1,3,1054
"Gala",3,"Poor","gala.jpg",352,2,1,1055
"Gala",2.5,"Excellent","gala.jpg",352,2,2,1055
"Fuji",3,"Poor","fuji.jpg",352,2,3,1055
"Red Delicious",1,"Excellent","redDelicious.jpg",352,3,1,1056
"Gala",2.5,"Excellent","gala.jpg",352,3,2,1056
"Honeycrisp",2,"Average","honeycrisp.jpg",352,3,3,1056
"Red Delicious",1.5,"Poor","redDelicious.jpg",353,1,1,1057
"Pink Lady",4,"Average","pinkLady.jpg",353,1,2,1057
"Fuji",3.5,"Average","fuji.jpg",353,1,3,1057
"Honeycrisp",2,"Poor","honeycrisp.jpg",353,2,1,1058
"Pink Lady",1,"Excellent","pinkLady.jpg",353,2,2,1058
"Fuji",2,"Average","fuji.jpg",353,2,3,1058
"Gala",3.5,"Average","gala.jpg",353,3,1,1059
"Gala",1.5,"Average","gala.jpg",353,3,2,1059
"Pink Lady",1,"Average","pinkLady.jpg",353,3,3,1059
"Fuji",1.5,"Excellent","fuji.jpg",354,1,1,1060
"Fuji",1,"Poor","fuji.jpg",354,1,2,1060
"Fuji",2.5,"Poor","fuji.jpg",354,1,3,1060
"Gala",2,"Average","gala.jpg",354,2,1,1061
"Red Delicious",2.5,"Poor","redDelicious.jpg",354,2,2,1061
"Red Delicious",2.5,"Average","redDelicious.jpg",354,2,3,1061
"Pink Lady",4,"Excellent","pinkLady.jpg",354,3,1,1062
"Honeycrisp",1,"Excellent","honeycrisp.jpg",354,3,2,1062
"Honeycrisp",3,"Excellent","honeycrisp.jpg",354,3,3,1062
"Honeycrisp",4,"Poor","honeycrisp.jpg",355,1,1,1063
"Gala",1.5,"Excellent","gala.jpg",355,1,2,1063
"Fuji",3,"Poor","fuji.jpg",355,1,3,1063
"Red Delicious",2,"Excellent","redDelicious.jpg",355,2,1,1064
"Red Delicious",3.5,"Poor","redDelicious.jpg",355,2,2,1064
"Pink Lady",3.5,"Average","pinkLady.jpg",355,2,3,1064
"Honeycrisp",4,"Average","honeycrisp.jpg",355,3,1,1065
"Honeycrisp",1.5,"Excellent","honeycrisp.jpg",355,3,2,1065
"Fuji",1.5,"Average","fuji.jpg",355,3,3,1065
"Pink Lady",1,"Excellent","pinkLady.jpg",356,1,1,1066
"Fuji",2.5,"Poor","fuji.jpg",356,1,2,1066
"Fuji",1,"Average","fuji.jpg",356,1,3,1066
"Gala",1,"Average","gala.jpg",356,2,1,1067
"Honeycrisp",2.5,"Excellent","honeycrisp.jpg",356,2,2,1067
"Pink Lady",2,"Excellent","pinkLady.jpg",356,2,3,1067
"Pink Lady",4,"Poor","pinkLady.jpg",356,3,1,1068
"Red Delicious",3.5,"Excellent","redDelicious.jpg",356,3,2,1068
"Pink Lady",4,"Excellent","pinkLady.jpg",356,3,3,1068
"Gala",1.5,"Average","gala.jpg",357,1,1,1069
"Gala",2,"Excellent","gala.jpg",357,1,2,1069
"Fuji",4,"Excellent","fuji.jpg",357,1,3,1069
"Pink Lady",3.5,"Poor","pinkLady.jpg",357,2,1,1070
